Oct. 26, 2023   15:07:46
-2.136, -5.237e-8
-2.135, -5.207e-8
-2.134, -5.088e-8
-2.133, -5.288e-8
-2.132, -5.353e-8
-2.131, -5.172e-8
-2.130, -5.240e-8
-2.129, -5.430e-8
-2.128, -5.499e-8
-2.127, -5.422e-8
-2.126, -5.656e-8
-2.125, -5.464e-8
-2.124, -5.684e-8
-2.123, -5.661e-8
-2.122, -5.728e-8
-2.121, -5.549e-8
-2.120, -5.699e-8
-2.119, -5.769e-8
-2.118, -5.711e-8
-2.117, -5.763e-8
-2.116, -5.831e-8
-2.115, -5.932e-8
-2.114, -5.787e-8
-2.113, -5.871e-8
-2.112, -5.886e-8
-2.111, -5.905e-8
-2.110, -5.990e-8
-2.109, -6.047e-8
-2.108, -6.005e-8
-2.107, -6.154e-8
-2.106, -6.132e-8
-2.105, -6.172e-8
-2.104, -6.103e-8
-2.103, -6.140e-8
-2.102, -6.194e-8
-2.101, -6.111e-8
-2.100, -6.293e-8
-2.099, -6.279e-8
-2.098, -6.310e-8
-2.097, -6.271e-8
-2.096, -6.314e-8
-2.095, -6.384e-8
-2.094, -6.403e-8
-2.093, -6.477e-8
-2.092, -6.503e-8
-2.091, -6.498e-8
-2.090, -6.538e-8
-2.089, -6.460e-8
-2.088, -6.553e-8
-2.087, -6.552e-8
-2.086, -6.564e-8
-2.085, -6.654e-8
-2.084, -6.730e-8
-2.083, -6.593e-8
-2.082, -6.669e-8
-2.081, -6.712e-8
-2.080, -6.726e-8
-2.079, -6.746e-8
-2.078, -6.832e-8
-2.077, -6.708e-8
-2.076, -6.789e-8
-2.075, -6.788e-8
-2.074, -6.804e-8
-2.073, -6.973e-8
-2.072, -6.958e-8
-2.071, -6.937e-8
-2.070, -6.916e-8
-2.069, -7.017e-8
-2.068, -7.078e-8
-2.067, -7.021e-8
-2.066, -6.966e-8
-2.065, -7.189e-8
-2.064, -7.042e-8
-2.063, -7.050e-8
-2.062, -7.097e-8
-2.061, -7.075e-8
-2.060, -7.218e-8
-2.059, -7.293e-8
-2.058, -7.090e-8
-2.057, -7.303e-8
-2.056, -7.339e-8
-2.055, -7.285e-8
-2.054, -7.394e-8
-2.053, -7.399e-8
-2.052, -7.318e-8
-2.051, -7.229e-8
-2.050, -7.344e-8
-2.049, -7.354e-8
-2.048, -7.533e-8
-2.047, -7.455e-8
-2.046, -7.684e-8
-2.045, -7.436e-8
-2.044, -7.551e-8
-2.043, -7.724e-8
-2.042, -7.539e-8
-2.041, -7.587e-8
-2.040, -7.788e-8
-2.039, -7.681e-8
-2.038, -7.624e-8
-2.037, -7.902e-8
-2.036, -7.761e-8
-2.035, -7.850e-8
-2.034, -7.784e-8
-2.033, -7.876e-8
-2.032, -7.754e-8
-2.031, -7.918e-8
-2.030, -7.995e-8
-2.029, -7.948e-8
-2.028, -7.867e-8
-2.027, -7.996e-8
-2.026, -8.058e-8
-2.025, -7.980e-8
-2.024, -8.038e-8
-2.023, -8.006e-8
-2.022, -8.151e-8
-2.021, -8.198e-8
-2.020, -8.234e-8
-2.019, -8.208e-8
-2.018, -8.126e-8
-2.017, -8.337e-8
-2.016, -8.118e-8
-2.015, -8.204e-8
-2.014, -8.391e-8
-2.013, -8.284e-8
-2.012, -8.301e-8
-2.011, -8.445e-8
-2.010, -8.334e-8
-2.009, -8.272e-8
-2.008, -8.368e-8
-2.007, -8.532e-8
-2.006, -8.382e-8
-2.005, -8.412e-8
-2.004, -8.616e-8
-2.003, -8.470e-8
-2.002, -8.472e-8
-2.001, -8.540e-8
-2.000, -8.658e-8
-1.999, -8.510e-8
-1.998, -8.543e-8
-1.997, -8.492e-8
-1.996, -8.555e-8
-1.995, -8.719e-8
-1.994, -8.737e-8
-1.993, -8.814e-8
-1.992, -8.690e-8
-1.991, -8.658e-8
-1.990, -8.790e-8
-1.989, -8.786e-8
-1.988, -8.745e-8
-1.987, -8.744e-8
-1.986, -8.911e-8
-1.985, -8.972e-8
-1.984, -8.830e-8
-1.983, -8.912e-8
-1.982, -9.048e-8
-1.981, -9.038e-8
-1.980, -8.959e-8
-1.979, -8.982e-8
-1.978, -8.963e-8
-1.977, -9.064e-8
-1.976, -9.126e-8
-1.975, -8.931e-8
-1.974, -9.046e-8
-1.973, -9.233e-8
-1.972, -9.059e-8
-1.971, -9.164e-8
-1.970, -9.100e-8
-1.969, -9.307e-8
-1.968, -9.332e-8
-1.967, -9.084e-8
-1.966, -9.174e-8
-1.965, -9.347e-8
-1.964, -9.101e-8
-1.963, -9.245e-8
-1.962, -9.271e-8
-1.961, -9.274e-8
-1.960, -9.401e-8
-1.959, -9.431e-8
-1.958, -9.418e-8
-1.957, -9.355e-8
-1.956, -9.414e-8
-1.955, -9.547e-8
-1.954, -9.407e-8
-1.953, -9.539e-8
-1.952, -9.460e-8
-1.951, -9.413e-8
-1.950, -9.624e-8
-1.949, -9.503e-8
-1.948, -9.445e-8
-1.947, -9.644e-8
-1.946, -9.543e-8
-1.945, -9.512e-8
-1.944, -9.707e-8
-1.943, -9.632e-8
-1.942, -9.748e-8
-1.941, -9.742e-8
-1.940, -9.714e-8
-1.939, -9.710e-8
-1.938, -9.652e-8
-1.937, -9.829e-8
-1.936, -9.710e-8
-1.935, -9.745e-8
-1.934, -9.863e-8
-1.933, -9.750e-8
-1.932, -9.912e-8
-1.931, -9.893e-8
-1.930, -9.853e-8
-1.929, -9.859e-8
-1.928, -1.008e-7
-1.927, -9.928e-8
-1.926, -9.959e-8
-1.925, -9.989e-8
-1.924, -1.003e-7
-1.923, -1.004e-7
-1.922, -9.989e-8
-1.921, -1.012e-7
-1.920, -1.010e-7
-1.919, -1.011e-7
-1.918, -1.023e-7
-1.917, -1.024e-7
-1.916, -1.025e-7
-1.915, -1.017e-7
-1.914, -1.026e-7
-1.913, -1.016e-7
-1.912, -1.034e-7
-1.911, -1.029e-7
-1.910, -1.029e-7
-1.909, -1.029e-7
-1.908, -1.046e-7
-1.907, -1.026e-7
-1.906, -1.033e-7
-1.905, -1.038e-7
-1.904, -1.042e-7
-1.903, -1.043e-7
-1.902, -1.040e-7
-1.901, -1.043e-7
-1.900, -1.050e-7
-1.899, -1.055e-7
-1.898, -1.046e-7
-1.897, -1.050e-7
-1.896, -1.050e-7
-1.895, -1.057e-7
-1.894, -1.041e-7
-1.893, -1.049e-7
-1.892, -1.061e-7
-1.891, -1.064e-7
-1.890, -1.065e-7
-1.889, -1.063e-7
-1.888, -1.067e-7
-1.887, -1.077e-7
-1.886, -1.077e-7
-1.885, -1.063e-7
-1.884, -1.072e-7
-1.883, -1.080e-7
-1.882, -1.074e-7
-1.881, -1.071e-7
-1.880, -1.088e-7
-1.879, -1.081e-7
-1.878, -1.080e-7
-1.877, -1.076e-7
-1.876, -1.097e-7
-1.875, -1.088e-7
-1.874, -1.079e-7
-1.873, -1.098e-7
-1.872, -1.093e-7
-1.871, -1.087e-7
-1.870, -1.100e-7
-1.869, -1.095e-7
-1.868, -1.105e-7
-1.867, -1.115e-7
-1.866, -1.108e-7
-1.865, -1.102e-7
-1.864, -1.122e-7
-1.863, -1.114e-7
-1.862, -1.116e-7
-1.861, -1.096e-7
-1.860, -1.110e-7
-1.859, -1.125e-7
-1.858, -1.117e-7
-1.857, -1.132e-7
-1.856, -1.125e-7
-1.855, -1.123e-7
-1.854, -1.129e-7
-1.853, -1.137e-7
-1.852, -1.131e-7
-1.851, -1.131e-7
-1.850, -1.128e-7
-1.849, -1.136e-7
-1.848, -1.144e-7
-1.847, -1.137e-7
-1.846, -1.144e-7
-1.845, -1.149e-7
-1.844, -1.160e-7
-1.843, -1.138e-7
-1.842, -1.146e-7
-1.841, -1.154e-7
-1.840, -1.161e-7
-1.839, -1.141e-7
-1.838, -1.159e-7
-1.837, -1.153e-7
-1.836, -1.165e-7
-1.835, -1.167e-7
-1.834, -1.158e-7
-1.833, -1.160e-7
-1.832, -1.172e-7
-1.831, -1.169e-7
-1.830, -1.164e-7
-1.829, -1.175e-7
-1.828, -1.178e-7
-1.827, -1.176e-7
-1.826, -1.175e-7
-1.825, -1.180e-7
-1.824, -1.175e-7
-1.823, -1.175e-7
-1.822, -1.214e-7
-1.821, -1.194e-7
-1.820, -1.187e-7
-1.819, -1.205e-7
-1.818, -1.195e-7
-1.817, -1.190e-7
-1.816, -1.194e-7
-1.815, -1.199e-7
-1.814, -1.207e-7
-1.813, -1.206e-7
-1.812, -1.209e-7
-1.811, -1.214e-7
-1.810, -1.205e-7
-1.809, -1.220e-7
-1.808, -1.211e-7
-1.807, -1.217e-7
-1.806, -1.231e-7
-1.805, -1.225e-7
-1.804, -1.208e-7
-1.803, -1.227e-7
-1.802, -1.223e-7
-1.801, -1.226e-7
-1.800, -1.250e-7
-1.799, -1.235e-7
-1.798, -1.230e-7
-1.797, -1.230e-7
-1.796, -1.250e-7
-1.795, -1.228e-7
-1.794, -1.241e-7
-1.793, -1.254e-7
-1.792, -1.227e-7
-1.791, -1.238e-7
-1.790, -1.247e-7
-1.789, -1.247e-7
-1.788, -1.254e-7
-1.787, -1.269e-7
-1.786, -1.257e-7
-1.785, -1.260e-7
-1.784, -1.257e-7
-1.783, -1.266e-7
-1.782, -1.270e-7
-1.781, -1.277e-7
-1.780, -1.268e-7
-1.779, -1.251e-7
-1.778, -1.279e-7
-1.777, -1.281e-7
-1.776, -1.283e-7
-1.775, -1.270e-7
-1.774, -1.287e-7
-1.773, -1.280e-7
-1.772, -1.278e-7
-1.771, -1.291e-7
-1.770, -1.296e-7
-1.769, -1.284e-7
-1.768, -1.289e-7
-1.767, -1.307e-7
-1.766, -1.300e-7
-1.765, -1.296e-7
-1.764, -1.304e-7
-1.763, -1.304e-7
-1.762, -1.292e-7
-1.761, -1.301e-7
-1.760, -1.305e-7
-1.759, -1.301e-7
-1.758, -1.319e-7
-1.757, -1.309e-7
-1.756, -1.317e-7
-1.755, -1.330e-7
-1.754, -1.312e-7
-1.753, -1.317e-7
-1.752, -1.327e-7
-1.751, -1.327e-7
-1.750, -1.320e-7
-1.749, -1.311e-7
-1.748, -1.336e-7
-1.747, -1.326e-7
-1.746, -1.351e-7
-1.745, -1.335e-7
-1.744, -1.339e-7
-1.743, -1.337e-7
-1.742, -1.357e-7
-1.741, -1.338e-7
-1.740, -1.330e-7
-1.739, -1.354e-7
-1.738, -1.349e-7
-1.737, -1.345e-7
-1.736, -1.353e-7
-1.735, -1.365e-7
-1.734, -1.354e-7
-1.733, -1.358e-7
-1.732, -1.363e-7
-1.731, -1.362e-7
-1.730, -1.363e-7
-1.729, -1.370e-7
-1.728, -1.365e-7
-1.727, -1.350e-7
-1.726, -1.379e-7
-1.725, -1.380e-7
-1.724, -1.379e-7
-1.723, -1.376e-7
-1.722, -1.372e-7
-1.721, -1.380e-7
-1.720, -1.384e-7
-1.719, -1.393e-7
-1.718, -1.392e-7
-1.717, -1.386e-7
-1.716, -1.395e-7
-1.715, -1.403e-7
-1.714, -1.386e-7
-1.713, -1.408e-7
-1.712, -1.395e-7
-1.711, -1.393e-7
-1.710, -1.409e-7
-1.709, -1.405e-7
-1.708, -1.412e-7
-1.707, -1.411e-7
-1.706, -1.403e-7
-1.705, -1.399e-7
-1.704, -1.406e-7
-1.703, -1.412e-7
-1.702, -1.415e-7
-1.701, -1.424e-7
-1.700, -1.429e-7
-1.699, -1.429e-7
-1.698, -1.405e-7
-1.697, -1.422e-7
-1.696, -1.425e-7
-1.695, -1.423e-7
-1.694, -1.436e-7
-1.693, -1.440e-7
-1.692, -1.437e-7
-1.691, -1.452e-7
-1.690, -1.431e-7
-1.689, -1.422e-7
-1.688, -1.439e-7
-1.687, -1.429e-7
-1.686, -1.443e-7
-1.685, -1.448e-7
-1.684, -1.446e-7
-1.683, -1.461e-7
-1.682, -1.443e-7
-1.681, -1.459e-7
-1.680, -1.451e-7
-1.679, -1.445e-7
-1.678, -1.464e-7
-1.677, -1.467e-7
-1.676, -1.454e-7
-1.675, -1.456e-7
-1.674, -1.473e-7
-1.673, -1.466e-7
-1.672, -1.471e-7
-1.671, -1.471e-7
-1.670, -1.462e-7
-1.669, -1.473e-7
-1.668, -1.476e-7
-1.667, -1.476e-7
-1.666, -1.466e-7
-1.665, -1.474e-7
-1.664, -1.489e-7
-1.663, -1.469e-7
-1.662, -1.493e-7
-1.661, -1.485e-7
-1.660, -1.471e-7
-1.659, -1.504e-7
-1.658, -1.494e-7
-1.657, -1.473e-7
-1.656, -1.499e-7
-1.655, -1.485e-7
-1.654, -1.492e-7
-1.653, -1.499e-7
-1.652, -1.506e-7
-1.651, -1.493e-7
-1.650, -1.504e-7
-1.649, -1.513e-7
-1.648, -1.503e-7
-1.647, -1.489e-7
-1.646, -1.516e-7
-1.645, -1.513e-7
-1.644, -1.502e-7
-1.643, -1.504e-7
-1.642, -1.515e-7
-1.641, -1.521e-7
-1.640, -1.512e-7
-1.639, -1.505e-7
-1.638, -1.529e-7
-1.637, -1.526e-7
-1.636, -1.522e-7
-1.635, -1.531e-7
-1.634, -1.523e-7
-1.633, -1.530e-7
-1.632, -1.525e-7
-1.631, -1.521e-7
-1.630, -1.540e-7
-1.629, -1.537e-7
-1.628, -1.542e-7
-1.627, -1.538e-7
-1.626, -1.530e-7
-1.625, -1.531e-7
-1.624, -1.539e-7
-1.623, -1.537e-7
-1.622, -1.536e-7
-1.621, -1.539e-7
-1.620, -1.549e-7
-1.619, -1.555e-7
-1.618, -1.546e-7
-1.617, -1.558e-7
-1.616, -1.543e-7
-1.615, -1.539e-7
-1.614, -1.561e-7
-1.613, -1.563e-7
-1.612, -1.550e-7
-1.611, -1.566e-7
-1.610, -1.562e-7
-1.609, -1.560e-7
-1.608, -1.552e-7
-1.607, -1.562e-7
-1.606, -1.553e-7
-1.605, -1.574e-7
-1.604, -1.568e-7
-1.603, -1.574e-7
-1.602, -1.561e-7
-1.601, -1.571e-7
-1.600, -1.568e-7
-1.599, -1.571e-7
-1.598, -1.564e-7
-1.597, -1.566e-7
-1.596, -1.572e-7
-1.595, -1.582e-7
-1.594, -1.588e-7
-1.593, -1.568e-7
-1.592, -1.589e-7
-1.591, -1.583e-7
-1.590, -1.583e-7
-1.589, -1.581e-7
-1.588, -1.592e-7
-1.587, -1.577e-7
-1.586, -1.589e-7
-1.585, -1.594e-7
-1.584, -1.603e-7
-1.583, -1.584e-7
-1.582, -1.592e-7
-1.581, -1.597e-7
-1.580, -1.599e-7
-1.579, -1.601e-7
-1.578, -1.587e-7
-1.577, -1.603e-7
-1.576, -1.605e-7
-1.575, -1.598e-7
-1.574, -1.593e-7
-1.573, -1.607e-7
-1.572, -1.615e-7
-1.571, -1.607e-7
-1.570, -1.599e-7
-1.569, -1.604e-7
-1.568, -1.606e-7
-1.567, -1.613e-7
-1.566, -1.629e-7
-1.565, -1.610e-7
-1.564, -1.612e-7
-1.563, -1.628e-7
-1.562, -1.618e-7
-1.561, -1.624e-7
-1.560, -1.632e-7
-1.559, -1.613e-7
-1.558, -1.613e-7
-1.557, -1.630e-7
-1.556, -1.639e-7
-1.555, -1.624e-7
-1.554, -1.633e-7
-1.553, -1.637e-7
-1.552, -1.629e-7
-1.551, -1.633e-7
-1.550, -1.633e-7
-1.549, -1.637e-7
-1.548, -1.632e-7
-1.547, -1.630e-7
-1.546, -1.628e-7
-1.545, -1.645e-7
-1.544, -1.642e-7
-1.543, -1.642e-7
-1.542, -1.638e-7
-1.541, -1.639e-7
-1.540, -1.635e-7
-1.539, -1.638e-7
-1.538, -1.637e-7
-1.537, -1.655e-7
-1.536, -1.638e-7
-1.535, -1.621e-7
-1.534, -1.652e-7
-1.533, -1.659e-7
-1.532, -1.656e-7
-1.531, -1.662e-7
-1.530, -1.645e-7
-1.529, -1.657e-7
-1.528, -1.662e-7
-1.527, -1.662e-7
-1.526, -1.656e-7
-1.525, -1.657e-7
-1.524, -1.657e-7
-1.523, -1.658e-7
-1.522, -1.664e-7
-1.521, -1.664e-7
-1.520, -1.670e-7
-1.519, -1.671e-7
-1.518, -1.681e-7
-1.517, -1.666e-7
-1.516, -1.667e-7
-1.515, -1.683e-7
-1.514, -1.668e-7
-1.513, -1.676e-7
-1.512, -1.681e-7
-1.511, -1.677e-7
-1.510, -1.692e-7
-1.509, -1.671e-7
-1.508, -1.686e-7
-1.507, -1.678e-7
-1.506, -1.688e-7
-1.505, -1.685e-7
-1.504, -1.676e-7
-1.503, -1.672e-7
-1.502, -1.693e-7
-1.501, -1.690e-7
-1.500, -1.681e-7
-1.499, -1.714e-7
-1.498, -1.683e-7
-1.497, -1.682e-7
-1.496, -1.697e-7
-1.495, -1.690e-7
-1.494, -1.698e-7
-1.493, -1.702e-7
-1.492, -1.703e-7
-1.491, -1.703e-7
-1.490, -1.708e-7
-1.489, -1.707e-7
-1.488, -1.692e-7
-1.487, -1.691e-7
-1.486, -1.706e-7
-1.485, -1.697e-7
-1.484, -1.704e-7
-1.483, -1.723e-7
-1.482, -1.693e-7
-1.481, -1.712e-7
-1.480, -1.719e-7
-1.479, -1.697e-7
-1.478, -1.705e-7
-1.477, -1.725e-7
-1.476, -1.704e-7
-1.475, -1.714e-7
-1.474, -1.719e-7
-1.473, -1.723e-7
-1.472, -1.718e-7
-1.471, -1.714e-7
-1.470, -1.721e-7
-1.469, -1.727e-7
-1.468, -1.710e-7
-1.467, -1.727e-7
-1.466, -1.715e-7
-1.465, -1.730e-7
-1.464, -1.732e-7
-1.463, -1.725e-7
-1.462, -1.724e-7
-1.461, -1.732e-7
-1.460, -1.740e-7
-1.459, -1.741e-7
-1.458, -1.729e-7
-1.457, -1.747e-7
-1.456, -1.737e-7
-1.455, -1.733e-7
-1.454, -1.749e-7
-1.453, -1.741e-7
-1.452, -1.725e-7
-1.451, -1.744e-7
-1.450, -1.744e-7
-1.449, -1.741e-7
-1.448, -1.748e-7
-1.447, -1.752e-7
-1.446, -1.728e-7
-1.445, -1.759e-7
-1.444, -1.749e-7
-1.443, -1.745e-7
-1.442, -1.752e-7
-1.441, -1.757e-7
-1.440, -1.755e-7
-1.439, -1.742e-7
-1.438, -1.769e-7
-1.437, -1.757e-7
-1.436, -1.744e-7
-1.435, -1.758e-7
-1.434, -1.746e-7
-1.433, -1.753e-7
-1.432, -1.758e-7
-1.431, -1.771e-7
-1.430, -1.758e-7
-1.429, -1.776e-7
-1.428, -1.760e-7
-1.427, -1.764e-7
-1.426, -1.764e-7
-1.425, -1.762e-7
-1.424, -1.777e-7
-1.423, -1.769e-7
-1.422, -1.775e-7
-1.421, -1.765e-7
-1.420, -1.766e-7
-1.419, -1.780e-7
-1.418, -1.769e-7
-1.417, -1.780e-7
-1.416, -1.782e-7
-1.415, -1.772e-7
-1.414, -1.777e-7
-1.413, -1.772e-7
-1.412, -1.783e-7
-1.411, -1.777e-7
-1.410, -1.788e-7
-1.409, -1.786e-7
-1.408, -1.791e-7
-1.407, -1.790e-7
-1.406, -1.800e-7
-1.405, -1.786e-7
-1.404, -1.789e-7
-1.403, -1.796e-7
-1.402, -1.797e-7
-1.401, -1.792e-7
-1.400, -1.793e-7
-1.399, -1.787e-7
-1.398, -1.799e-7
-1.397, -1.806e-7
-1.396, -1.800e-7
-1.395, -1.792e-7
-1.394, -1.790e-7
-1.393, -1.797e-7
-1.392, -1.800e-7
-1.391, -1.799e-7
-1.390, -1.806e-7
-1.389, -1.802e-7
-1.388, -1.804e-7
-1.387, -1.815e-7
-1.386, -1.801e-7
-1.385, -1.802e-7
-1.384, -1.807e-7
-1.383, -1.816e-7
-1.382, -1.795e-7
-1.381, -1.815e-7
-1.380, -1.807e-7
-1.379, -1.811e-7
-1.378, -1.815e-7
-1.377, -1.831e-7
-1.376, -1.820e-7
-1.375, -1.819e-7
-1.374, -1.842e-7
-1.373, -1.827e-7
-1.372, -1.804e-7
-1.371, -1.820e-7
-1.370, -1.828e-7
-1.369, -1.818e-7
-1.368, -1.815e-7
-1.367, -1.816e-7
-1.366, -1.829e-7
-1.365, -1.828e-7
-1.364, -1.839e-7
-1.363, -1.826e-7
-1.362, -1.832e-7
-1.361, -1.846e-7
-1.360, -1.832e-7
-1.359, -1.830e-7
-1.358, -1.835e-7
-1.357, -1.842e-7
-1.356, -1.834e-7
-1.355, -1.847e-7
-1.354, -1.832e-7
-1.353, -1.840e-7
-1.352, -1.852e-7
-1.351, -1.843e-7
-1.350, -1.846e-7
-1.349, -1.843e-7
-1.348, -1.851e-7
-1.347, -1.849e-7
-1.346, -1.844e-7
-1.345, -1.859e-7
-1.344, -1.829e-7
-1.343, -1.833e-7
-1.342, -1.872e-7
-1.341, -1.852e-7
-1.340, -1.848e-7
-1.339, -1.874e-7
-1.338, -1.866e-7
-1.337, -1.848e-7
-1.336, -1.864e-7
-1.335, -1.861e-7
-1.334, -1.871e-7
-1.333, -1.862e-7
-1.332, -1.865e-7
-1.331, -1.844e-7
-1.330, -1.854e-7
-1.329, -1.871e-7
-1.328, -1.849e-7
-1.327, -1.854e-7
-1.326, -1.884e-7
-1.325, -1.871e-7
-1.324, -1.872e-7
-1.323, -1.880e-7
-1.322, -1.857e-7
-1.321, -1.863e-7
-1.320, -1.879e-7
-1.319, -1.878e-7
-1.318, -1.879e-7
-1.317, -1.878e-7
-1.316, -1.877e-7
-1.315, -1.885e-7
-1.314, -1.877e-7
-1.313, -1.885e-7
-1.312, -1.881e-7
-1.311, -1.873e-7
-1.310, -1.896e-7
-1.309, -1.885e-7
-1.308, -1.875e-7
-1.307, -1.894e-7
-1.306, -1.883e-7
-1.305, -1.896e-7
-1.304, -1.883e-7
-1.303, -1.895e-7
-1.302, -1.891e-7
-1.301, -1.898e-7
-1.300, -1.910e-7
-1.299, -1.890e-7
-1.298, -1.893e-7
-1.297, -1.906e-7
-1.296, -1.898e-7
-1.295, -1.896e-7
-1.294, -1.893e-7
-1.293, -1.895e-7
-1.292, -1.893e-7
-1.291, -1.910e-7
-1.290, -1.918e-7
-1.289, -1.903e-7
-1.288, -1.911e-7
-1.287, -1.907e-7
-1.286, -1.904e-7
-1.285, -1.910e-7
-1.284, -1.913e-7
-1.283, -1.905e-7
-1.282, -1.918e-7
-1.281, -1.913e-7
-1.280, -1.899e-7
-1.279, -1.914e-7
-1.278, -1.930e-7
-1.277, -1.913e-7
-1.276, -1.914e-7
-1.275, -1.930e-7
-1.274, -1.923e-7
-1.273, -1.926e-7
-1.272, -1.926e-7
-1.271, -1.928e-7
-1.270, -1.923e-7
-1.269, -1.939e-7
-1.268, -1.936e-7
-1.267, -1.914e-7
-1.266, -1.923e-7
-1.265, -1.920e-7
-1.264, -1.935e-7
-1.263, -1.927e-7
-1.262, -1.943e-7
-1.261, -1.931e-7
-1.260, -1.925e-7
-1.259, -1.951e-7
-1.258, -1.936e-7
-1.257, -1.937e-7
-1.256, -1.941e-7
-1.255, -1.945e-7
-1.254, -1.946e-7
-1.253, -1.944e-7
-1.252, -1.955e-7
-1.251, -1.934e-7
-1.250, -1.938e-7
-1.249, -1.954e-7
-1.248, -1.945e-7
-1.247, -1.951e-7
-1.246, -1.963e-7
-1.245, -1.957e-7
-1.244, -1.946e-7
-1.243, -1.970e-7
-1.242, -1.948e-7
-1.241, -1.940e-7
-1.240, -1.954e-7
-1.239, -1.953e-7
-1.238, -1.944e-7
-1.237, -1.960e-7
-1.236, -1.968e-7
-1.235, -1.956e-7
-1.234, -1.966e-7
-1.233, -1.961e-7
-1.232, -1.956e-7
-1.231, -1.966e-7
-1.230, -1.983e-7
-1.229, -1.984e-7
-1.228, -1.995e-7
-1.227, -1.984e-7
-1.226, -1.968e-7
-1.225, -1.973e-7
-1.224, -1.983e-7
-1.223, -1.968e-7
-1.222, -1.978e-7
-1.221, -1.975e-7
-1.220, -1.990e-7
-1.219, -1.980e-7
-1.218, -1.967e-7
-1.217, -1.976e-7
-1.216, -1.967e-7
-1.215, -1.965e-7
-1.214, -1.986e-7
-1.213, -1.990e-7
-1.212, -1.981e-7
-1.211, -1.997e-7
-1.210, -1.984e-7
-1.209, -1.992e-7
-1.208, -1.993e-7
-1.207, -1.984e-7
-1.206, -1.992e-7
-1.205, -2.002e-7
-1.204, -1.985e-7
-1.203, -1.993e-7
-1.202, -1.988e-7
-1.201, -2.007e-7
-1.200, -2.011e-7
-1.199, -1.992e-7
-1.198, -2.006e-7
-1.197, -1.999e-7
-1.196, -1.995e-7
-1.195, -1.999e-7
-1.194, -2.000e-7
-1.193, -2.006e-7
-1.192, -2.007e-7
-1.191, -1.987e-7
-1.190, -1.994e-7
-1.189, -2.002e-7
-1.188, -1.999e-7
-1.187, -2.014e-7
-1.186, -2.014e-7
-1.185, -2.020e-7
-1.184, -2.008e-7
-1.183, -1.998e-7
-1.182, -2.014e-7
-1.181, -2.001e-7
-1.180, -2.026e-7
-1.179, -2.023e-7
-1.178, -2.009e-7
-1.177, -2.008e-7
-1.176, -2.027e-7
-1.175, -2.011e-7
-1.174, -2.016e-7
-1.173, -2.021e-7
-1.172, -2.023e-7
-1.171, -2.016e-7
-1.170, -2.025e-7
-1.169, -2.044e-7
-1.168, -2.019e-7
-1.167, -2.016e-7
-1.166, -2.041e-7
-1.165, -2.022e-7
-1.164, -2.026e-7
-1.163, -2.053e-7
-1.162, -2.037e-7
-1.161, -2.037e-7
-1.160, -2.038e-7
-1.159, -2.032e-7
-1.158, -2.029e-7
-1.157, -2.047e-7
-1.156, -2.030e-7
-1.155, -2.038e-7
-1.154, -2.033e-7
-1.153, -2.040e-7
-1.152, -2.042e-7
-1.151, -2.038e-7
-1.150, -2.060e-7
-1.149, -2.040e-7
-1.148, -2.049e-7
-1.147, -2.048e-7
-1.146, -2.041e-7
-1.145, -2.044e-7
-1.144, -2.063e-7
-1.143, -2.048e-7
-1.142, -2.054e-7
-1.141, -2.055e-7
-1.140, -2.058e-7
-1.139, -2.048e-7
-1.138, -2.052e-7
-1.137, -2.064e-7
-1.136, -2.051e-7
-1.135, -2.048e-7
-1.134, -2.063e-7
-1.133, -2.048e-7
-1.132, -2.060e-7
-1.131, -2.072e-7
-1.130, -2.059e-7
-1.129, -2.067e-7
-1.128, -2.070e-7
-1.127, -2.056e-7
-1.126, -2.043e-7
-1.125, -2.062e-7
-1.124, -2.064e-7
-1.123, -2.073e-7
-1.122, -2.079e-7
-1.121, -2.068e-7
-1.120, -2.068e-7
-1.119, -2.066e-7
-1.118, -2.084e-7
-1.117, -2.072e-7
-1.116, -2.073e-7
-1.115, -2.081e-7
-1.114, -2.065e-7
-1.113, -2.078e-7
-1.112, -2.075e-7
-1.111, -2.080e-7
-1.110, -2.088e-7
-1.109, -2.081e-7
-1.108, -2.089e-7
-1.107, -2.080e-7
-1.106, -2.079e-7
-1.105, -2.086e-7
-1.104, -2.089e-7
-1.103, -2.086e-7
-1.102, -2.099e-7
-1.101, -2.085e-7
-1.100, -2.096e-7
-1.099, -2.105e-7
-1.098, -2.089e-7
-1.097, -2.082e-7
-1.096, -2.097e-7
-1.095, -2.096e-7
-1.094, -2.088e-7
-1.093, -2.093e-7
-1.092, -2.098e-7
-1.091, -2.107e-7
-1.090, -2.086e-7
-1.089, -2.106e-7
-1.088, -2.105e-7
-1.087, -2.099e-7
-1.086, -2.103e-7
-1.085, -2.105e-7
-1.084, -2.098e-7
-1.083, -2.102e-7
-1.082, -2.104e-7
-1.081, -2.101e-7
-1.080, -2.109e-7
-1.079, -2.113e-7
-1.078, -2.111e-7
-1.077, -2.115e-7
-1.076, -2.103e-7
-1.075, -2.109e-7
-1.074, -2.110e-7
-1.073, -2.121e-7
-1.072, -2.108e-7
-1.071, -2.115e-7
-1.070, -2.117e-7
-1.069, -2.113e-7
-1.068, -2.110e-7
-1.067, -2.128e-7
-1.066, -2.110e-7
-1.065, -2.120e-7
-1.064, -2.119e-7
-1.063, -2.112e-7
-1.062, -2.122e-7
